cik,ticker,name,shares,max_adj_close,mcap,in_sp1500
799292,MHO,"M/I HOMES, INC.",25283031.0,174.92,4422507783.0,True
1703625,NAPD,"NAPC Defense, Inc.",491254930.0,9.0,4421294370.0,False
744218,CLDX,"Celldex Therapeutics, Inc.",78529532.0,56.27,4418856766.0,False
1783183,PHAT,"Phathom Pharmaceuticals, Inc.",80900934.0,54.6,4417190996.0,False
1636422,HCAT,"Health Catalyst, Inc.",75256381.0,58.64,4413034182.0,False
1464521,HTFL,"Heartflow, Inc.",86953627.0,50.75,4412896570.0,False
1653087,ALEC,"Alector, Inc.",111656919.0,39.49,4409331731.0,False
1816708,OWLT,"Owlet, Inc.",29221677.0,150.78,4406044458.0,False
1600620,AUPH,Aurinia Pharmaceuticals Inc.,133051168.0,33.08,4401332637.0,False
1078271,EXTR,EXTREME NETWORKS INC,130490653.0,33.71,4398839913.0,True
1424182,BNL,"Broadstone Net Lease, Inc.",191892971.0,22.84,4382835458.0,True
1000753,NSP,"INSPERITY, INC.",38195270.0,114.613,4377674481.0,True
910406,HAIN,HAIN CELESTIAL GROUP INC,91002269.0,48.09,4376299116.0,False
877860,NHI,NATIONAL HEALTH INVESTORS INC,49110434.0,88.9368,4367724847.0,True
1835579,IMA,"ImageneBio, Inc.",11351456.0,384.0,4358959104.0,False
1886190,GGR,Gogoro Inc.,14773488.0,295.0,4358178960.0,False
1557746,ACRS,"Aclaris Therapeutics, Inc.",147198893.0,29.6,4357087233.0,False
1375877,CSIQ,Canadian Solar Inc.,67810136.0,64.15,4350020224.0,False
860546,CDP,COPT DEFENSE PROPERTIES,113410458.0,38.35,4349291064.0,True
1280058,BLKB,BLACKBAUD INC,45390097.0,95.7788,4347409023.0,True
1776661,ADV,Advantage Solutions Inc.,12822230.0,338.5,4340324855.0,False
1469395,PPENF,Pampa Energy Inc.,1359606137.0,3.1889,4335648010.0,False
354647,CVBF,CVB FINANCIAL CORP,175997435.0,24.6262,4334148034.0,True
821483,PARR,"PAR PACIFIC HOLDINGS, INC.",50099627.0,86.49,4333116739.0,True
310354,SXI,STANDEX INTERNATIONAL CORP/DE/,12119465.0,357.3098,4330403615.0,True
1509745,CYPH,CYPHERPUNK TECHNOLOGIES INC.,107764382.0,40.1,4321351718.0,False
1823652,EVEX,"Eve Holding, Inc.",348486333.0,12.38,4314260803.0,False
30697,WEN,Wendy's Co,190669930.0,22.612,4311428457.0,True
1879848,PEVM,PHOENIX MOTOR INC.,12870917.0,334.5,4305321736.0,False
861842,CATY,CATHAY GENERAL BANCORP,66713820.0,64.5328,4305229603.0,True
1522727,USAC,"USA Compression Partners, LP",144943345.0,29.697,4304382516.0,False
1759138,CABA,"Cabaletta Bio, Inc.",169545445.0,25.38,4303063394.0,False
1503274,QTRX,Quanterix Corp,47293065.0,90.64,4286643412.0,False
1625641,LAW,"CS Disco, Inc.",64919765.0,65.88,4276914118.0,False
1674168,HGV,Hilton Grand Vacations Inc.,77724145.0,55.0,4274827975.0,True
1512920,SII,SPROTT INC.,25786258.0,165.3167,4262899078.0,False
1580670,LGIH,"LGI Homes, Inc.",23248272.0,183.36,4262803154.0,True
1966983,LAC,LITHIUM AMERICAS CORP.,363042943.0,11.72,4254863292.0,False
1642380,IMDX,Insight Molecular Diagnostics Inc.,32724284.0,130.0,4254156920.0,False
2089661,SUNC,SunocoCorp LLC,51517198.0,82.38,4243986771.0,False
1777921,AVPT,"AvePoint, Inc.",211565426.0,19.99,4229192866.0,False
1295947,PBH,Prestige Consumer Healthcare Inc.,47374522.0,89.09,4220596165.0,True
1981599,CTRI,"Centuri Holdings, Inc.",100963053.0,41.8,4220255615.0,False
1124524,CYRX,"Cryoport, Inc.",50649100.0,83.29,4218563539.0,False
1853860,ERO,Ero Copper Corp.,104192288.0,40.4,4209368435.0,False
1951222,LAES,SEALSQ Corp,191525129.0,21.97,4207807084.0,False
1652535,ICHR,"ICHOR HOLDINGS, LTD.",37454229.0,112.28,4205360832.0,True
1624512,BOXL,Boxlight Corp,667393.0,6297.1201,4202653875.0,False
828944,WSFS,WSFS FINANCIAL CORP,51090605.0,82.0885,4193951129.0,True
1266806,VANI,"Vivani Medical, Inc.",90203356.0,46.44,4189043853.0,False
1822791,CLNN,Clene Inc.,12848513.0,326.0,4188615238.0,False
70866,VYX,NCR Voyix Corp,138069898.0,30.3067,4184442978.0,True
1933414,MLYS,"Mineralys Therapeutics, Inc.",88406885.0,47.33,4184297867.0,False
1341335,FSM,FORTUNA MINING CORP.,305959986.0,13.66,4179413409.0,False
903651,INOD,INNODATA INC,34382651.0,121.5,4177492096.0,False
1501989,CTMX,"CytomX Therapeutics, Inc.",217899284.0,19.16,4174950281.0,False
1616533,PENG,"Penguin Solutions, Inc.",51242699.0,81.39,4170643272.0,True
26780,DAN,DANA Inc,107576679.0,38.6244,4155084680.0,True
1381197,IBKR,"Interactive Brokers Group, Inc.",42231651.0,98.1012,4142975641.0,True
1210677,FA,FIRST ADVANTAGE CORP,171753691.0,24.12,4142699027.0,True
1853044,AERT,"Aeries Technology, Inc.",47152626.0,87.856,4142641110.0,False
1567900,ALOY,REALLOYS INC.,68987642.0,59.88,4130980003.0,False
776901,INDB,INDEPENDENT BANK CORP,47369099.0,87.17,4129164360.0,True
1796280,ORIC,"Oric Pharmaceuticals, Inc.",103652656.0,39.8,4125375709.0,False
1590877,RGNX,REGENXBIO Inc.,66013192.0,62.45,4122523840.0,False
912728,FWRD,FORWARD AIR CORP,33780862.0,121.9756,4120440911.0,False
1104485,NOG,"NORTHERN OIL & GAS, INC.",106549128.0,38.6694,4120190850.0,True
745308,JOE,ST JOE Co,56930451.0,72.273,4114534485.0,True
1368265,CLNE,Clean Energy Fuels Corp.,220445015.0,18.64,4109095080.0,False
1273813,AGO,ASSURED GUARANTY LTD,43979208.0,93.3625,4106008807.0,True
1817713,JANX,"Janux Therapeutics, Inc.",61136773.0,66.835,4086076223.0,False
105132,WDFC,WD 40 CO,13421096.0,304.2889,4083890539.0,True
1840416,SSM,Sono Group N.V.,1424834.0,2865.0,4082149410.0,False
1670541,ADNT,Adient plc,77096932.0,52.93,4080740611.0,True
1427925,TLPH,"TALPHERA, INC.",51905796.0,78.6,4079795566.0,False
832988,SIG,SIGNET JEWELERS LTD,38317243.0,106.4148,4077521750.0,True
1439222,AGIO,"AGIOS PHARMACEUTICALS, INC.",59701882.0,68.1,4065698164.0,False
1497253,VIVS,"VivoSim Labs, INC.",14850612.0,273.6,4063127443.0,False
203596,WSBC,WESBANCO INC,95905889.0,42.3072,4057509627.0,True
863894,VERU,VERU INC.,17050320.0,237.8,4054566096.0,False
1559053,PRTA,PROTHENA CORP PUBLIC LTD CO,51336974.0,78.89,4049973879.0,False
1853145,EVCM,EverCommerce Inc.,176665246.0,22.92,4049167438.0,False
1851961,GCTS,"GCT Semiconductor Holding, Inc.",91969726.0,44.0,4046667944.0,False
1062822,LXRX,"LEXICON PHARMACEUTICALS, INC.",444955934.0,9.09,4044649440.0,False
1294133,INGN,Inogen Inc,26538337.0,152.23,4039931042.0,False
1697884,VSBC,VITASPRING BIOMEDICAL CO. LTD.,207030030.0,19.5,4037085585.0,False
1937653,ZYME,Zymeworks Inc.,70959241.0,56.81,4031194481.0,False
1158324,CCOI,"COGENT COMMUNICATIONS HOLDINGS, INC.",51215736.0,78.6833,4029823120.0,True
1883313,SVV,"Savers Value Village, Inc.",153796187.0,26.18,4026384176.0,False
715072,RNST,RENASANT CORP,91404465.0,44.0404,4025489200.0,True
1653477,NGVT,Ingevity Corp,34377922.0,117.07,4024623329.0,True
1062231,DCH,Dauch Corp,237604602.0,16.93,4022645912.0,True
1617406,PK,Park Hotels & Resorts Inc.,201338330.0,19.9781,4022357291.0,True
2039972,GMTL,Guardian Metal Resources PLC,194807981.0,20.64,4020836728.0,False
1479615,SLN,Silence Therapeutics plc,141740037.0,28.35,4018330049.0,False
1293135,VET,VERMILION ENERGY INC.,152949630.0,26.245,4014163039.0,False
1831828,VERA,"Vera Therapeutics, Inc.",72063335.0,55.67,4011765859.0,False
1964979,ALUR,"ALLURION TECHNOLOGIES, INC.",15006253.0,267.25,4010421114.0,False
1326732,XNCR,Xencor Inc,74353397.0,53.88,4006161030.0,True
1276520,GNW,GENWORTH FINANCIAL INC,377851037.0,10.6,4005220992.0,True
1332349,BKD,Brookdale Senior Living Inc.,238817252.0,16.77,4004965316.0,False
78749,AGYS,AGILYSYS INC,28205788.0,141.74,3997888391.0,True
1993344,AAUC,Allied Gold Corp,124737221.0,32.01,3992838444.0,False
1035201,CWT,CALIFORNIA WATER SERVICE GROUP,61839101.0,64.5471,3991534636.0,True
1418121,APLE,"Apple Hospitality REIT, Inc.",236082698.0,16.9057,3991143268.0,True
1466593,OTTR,Otter Tail Corp,41985580.0,94.9483,3986459446.0,True
1651717,NOMD,Nomad Foods Ltd,142426655.0,27.9807,3985197506.0,False
1819790,TARS,"Tarsus Pharmaceuticals, Inc.",43882996.0,90.78,3983698377.0,False
1865631,NN,NEXTNAV INC.,168809910.0,23.59,3982225777.0,False
1847462,AYRWF,Ayr Wellness Inc.,108759747.0,36.54,3974081155.0,False
901491,PZZA,PAPA JOHNS INTERNATIONAL INC,32921687.0,120.6723,3972735690.0,True
1649313,BWLP,BW LPG Ltd,151342653.0,26.14,3956096949.0,False
1858724,FLX,BingEx Ltd,219389729.0,18.01,3951209019.0,False
1420565,RNTX,"Rein Therapeutics, Inc.",86267032.0,45.8,3951030066.0,False
1946563,SXTP,"60 DEGREES PHARMACEUTICALS, INC.",3516988.0,1123.2,3950280922.0,False
1702744,SMPL,Simply Good Foods Co,88460545.0,44.57,3942686491.0,True
1063259,DNN,DENISON MINES CORP.,901610950.0,4.37,3940039852.0,False
1527762,CD,Chaince Digital Holdings Inc.,110003800.0,35.79,3937036002.0,False
1625101,PLSE,"PULSE BIOSCIENCES, INC.",71322607.0,55.2,3937007906.0,False
1828536,NRGV,"Energy Vault Holdings, Inc.",181839570.0,21.64,3935008295.0,False
874499,GPOR,GULFPORT ENERGY CORP,17683866.0,222.49,3934483346.0,True
1072379,NWBO,NORTHWEST BIOTHERAPEUTICS INC,1705637993.0,2.3,3922967384.0,False
48287,HNI,HNI CORP,72181800.0,54.3194,3920872067.0,True
1356090,PGEN,"PRECIGEN, INC.",358035247.0,10.95,3920485955.0,False
1452804,RMHI,"Retrieve Medical Holdings, Inc.",78363567.0,50.0,3918178350.0,False
1858685,BFRI,Biofrontera Inc.,14852359.0,263.4,3912111361.0,False
25445,CXT,"Crane NXT, Co.",57561304.0,67.8998,3908401029.0,True
1941365,MBC,"MasterBrand, Inc.",203490490.0,19.2,3907017408.0,True
1374339,PMN,ProMIS Neurosciences Inc.,8967693.0,435.0,3900946455.0,False
895419,WOLF,"WOLFSPEED, INC.",52995396.0,73.5,3895161606.0,False
1042893,INVX,"Innovex International, Inc.",69935827.0,55.63,3890530056.0,True
1534675,TGLS,Tecnoglass Holdings Inc.,44364616.0,87.6574,3888886891.0,False
1671927,IMCR,Immunocore Holdings plc,51498617.0,75.36,3880935777.0,False
1958777,FBLG,"FibroBiologics, Inc.",6658193.0,582.0,3875068326.0,False
1655891,TRMD,TORM plc,101332707.0,38.23,3873949389.0,False
894405,ARCB,ARCBEST CORP /TX/,22351354.0,173.0663,3868266137.0,True
1549346,SSTK,"Shutterstock, Inc.",36947684.0,104.5602,3863257229.0,False
925741,BCDA,"BioCardia, Inc.",15138782.0,255.0,3860389410.0,False
1804469,GFAI,"Guardforce AI Co., Ltd.",24353539.0,158.4,3857600578.0,False
90498,SFNC,SIMMONS FIRST NATIONAL CORP,144513789.0,26.6434,3850338686.0,True
1833197,SWIM,"Latham Group, Inc.",117646086.0,32.7,3847027012.0,False
1818093,SKIN,SkinHealth Systems Inc.,130140763.0,29.49,3837851101.0,False
1610590,MBAI,MBody AI Ltd.,7020502.0,546.0,3833194092.0,False
46250,HWKN,HAWKINS INC,20875117.0,183.5234,3831072447.0,True
1685040,BHF,"Brighthouse Financial, Inc.",57511563.0,66.61,3830845211.0,True
1894562,PRME,"Prime Medicine, Inc.",181376856.0,21.12,3830679199.0,False
1965040,FTRE,Fortrea Holdings Inc.,95100000.0,40.28,3830628000.0,True
2105398,CSQR,"Csquare, Inc.",166633984.0,22.98,3829248952.0,False
805676,PRK,PARK NATIONAL CORP /OH/,18064161.0,211.4033,3818823247.0,True
2007691,IOND,Ionic Digital Inc.,44996175.0,84.85,3817925449.0,False
1604868,GRWG,GrowGeneration Corp.,58920449.0,64.58,3805082596.0,False
1161728,MGEE,MGE ENERGY INC,36756422.0,103.4844,3803716277.0,True
1382574,SCNX,"Scienture Holdings, Inc.",41064146.0,92.5108,3798876998.0,False
1556739,THRY,"Thryv Holdings, Inc.",44439111.0,85.4,3795100079.0,False
880631,WT,"WisdomTree, Inc.",151512111.0,25.04,3793863259.0,True
1342916,HNOI,"HNO International, Inc.",102355323.0,37.0,3787146951.0,False
860413,FIBK,FIRST INTERSTATE BANCSYSTEM INC,95304607.0,39.7299,3786442506.0,True
708955,FFBC,FIRST FINANCIAL BANCORP /OH/,104968940.0,35.8917,3767513704.0,True
1851484,CTOR,"CITIUS ONCOLOGY, INC.",92981204.0,40.5,3765738762.0,False
1517022,AKBA,"Akebia Therapeutics, Inc.",277106245.0,13.58,3763102807.0,False
921082,HIW,"HIGHWOODS PROPERTIES, INC.",110272697.0,34.1126,3761688404.0,True
1877787,ZGN,Ermenegildo Zegna N.V.,242802746.0,15.4344,3747514703.0,False
75252,ACH,ACCENDRA HEALTH INC/VA/,76904704.0,48.7092,3745966608.0,False
1584480,GTIC,"Greentech Innovations, Inc.",606475.0,6175.0,3744983125.0,False
1174850,NIC,NICOLET BANKSHARES INC,20957513.0,178.6394,3743837548.0,True
1339688,LCGMF,LION COPPER CORP.,431278822.0,8.68,3743500175.0,False
1841330,KTTA,Pasithea Therapeutics Corp.,33414448.0,112.0,3742418176.0,False
1331284,DHT,"DHT Holdings, Inc.",160799407.0,23.27,3741802201.0,False
1752828,CELU,Celularity Inc,28945961.0,129.1,3736923565.0,False
2062440,KYIV,Kyivstar Group Ltd.,230863624.0,16.17,3733064800.0,False
1708688,IFRX,InflaRx N.V.,72292859.0,51.61,3731034453.0,False
825313,AB,ALLIANCEBERNSTEIN HOLDING L.P.,93075219.0,40.0161,3724507271.0,False
1885522,NMRA,"Neumora Therapeutics, Inc.",187895912.0,19.76,3712823221.0,False
1047335,NHC,NATIONAL HEALTHCARE CORP,15661395.0,236.75,3707835266.0,True
723188,CBU,"COMMUNITY FINANCIAL SYSTEM, INC.",52615905.0,70.4408,3706306441.0,True
931148,EAF,GRAFTECH INTERNATIONAL LTD,26092164.0,141.9984,3705045541.0,False
763744,LCII,LCI INDUSTRIES,24311507.0,152.3982,3705029906.0,True
1277866,EXK,ENDEAVOUR SILVER CORP,262323863.0,14.12,3704012946.0,False
1422143,KURA,"Kura Oncology, Inc.",88960619.0,41.62,3702540963.0,False
1860871,TVGN,Tevogen Inc.,6511540.0,568.5,3701810490.0,False
1073404,GGB,GERDAU S.A.,717782619.0,5.15,3696580488.0,False
1803696,ADEA,Adeia Inc.,110280150.0,33.5035,3694771006.0,True
1056903,AWR,AMERICAN STATES WATER CO,39635626.0,93.1648,3692645169.0,True
1840616,NFGC,New Found Gold Corp.,342329665.0,10.78,3690313789.0,False
1386716,SBLK,Star Bulk Carriers Corp.,113424507.0,32.48,3684027987.0,False
1314196,OLB,"OLB GROUP, INC.",24020313.0,153.0,3675107889.0,False
1756594,IVA,Inventiva S.A.,193236978.0,19.0,3671502582.0,False
1789769,TIL,"Instil Bio, Inc.",6781976.0,541.2,3670405411.0,False
708821,PAR,PAR TECHNOLOGY CORP,41362708.0,88.71,3669285827.0,False
1698514,NESR,National Energy Services Reunited Corp.,100851754.0,36.31,3661927188.0,False
1654126,ZIM,ZIM Integrated Shipping Services Ltd.,120465908.0,30.36,3657344967.0,False
36377,FHB,"FIRST HAWAIIAN, INC.",121680634.0,30.0548,3657087119.0,True
911216,PTN,PALATIN TECHNOLOGIES INC,1779275.0,2050.0,3647513750.0,False
1557798,CIIT,"Tianci International, Inc.",9673907.0,376.6,3643193376.0,False
1024795,HLIO,"HELIOS TECHNOLOGIES, INC.",32950577.0,110.4381,3638999118.0,False
5513,UNMA,Unum Group,158306798.0,22.9613,3634929881.0,False
1422142,WHWK,"Whitehawk Therapeutics, Inc.",57009010.0,63.75,3634324388.0,False
1831915,CTKB,"Cytek Biosciences, Inc.",129983253.0,27.93,3630432256.0,False
1712463,PACK,Ranpak Holdings Corp.,85758289.0,42.2,3618999796.0,False
1231346,SA,SEABRIDGE GOLD INC,91912919.0,39.35,3616773363.0,False
1590418,FCUV,FOCUS UNIVERSAL INC.,702745.0,5141.3335,3613046410.0,False
1392380,GEVO,"Gevo, Inc.",247237104.0,14.61,3612134089.0,False
1512762,CHRS,"Coherus Oncology, Inc.",154500966.0,23.37,3610687575.0,False
38264,FWDI,"Forward Industries, Inc.",73846883.0,48.8,3603727890.0,False
1373670,GRBK,"Green Brick Partners, Inc.",43010696.0,83.77,3603006004.0,True
812074,OI,"O-I Glass, Inc. /DE/",153659747.0,23.44,3601784470.0,True
774415,KRFG,"King Resources, Inc.",10881149.0,331.0,3601660319.0,False
1826457,GLUE,"Monte Rosa Therapeutics, Inc.",85313401.0,42.21,3601078656.0,False
1698530,XCUR,"EXICURE, INC.",6545995.0,547.5,3583932262.0,False
1504008,BKU,"BankUnited, Inc.",71232249.0,50.2311,3578074223.0,True
913241,SHOO,"STEVEN MADDEN, LTD.",73177095.0,48.8221,3572659450.0,True
2004024,LHSW,Lianhe Sowell International Group Ltd,52000000.0,68.64,3569280000.0,False
1856485,SLVM,Sylvamo Corp,39760243.0,89.7466,3568346624.0,True
2035304,TTAM,Titan America SA,184362465.0,19.32,3561882824.0,False
2078008,VGNT,Versigent PLC,70835265.0,50.22,3557347008.0,True
1974138,NATL,NCR Atleos Corp,73896934.0,48.13,3556659433.0,True
1086600,ARLP,ALLIANCE RESOURCE PARTNERS LP,128658801.0,27.6384,3555923406.0,False
1834376,INNV,InnovAge Holding Corp.,136451425.0,26.04,3553195107.0,False
1726978,GSHD,"Goosehead Insurance, Inc.",21147289.0,167.8044,3548608142.0,True
1802665,HRMY,"Harmony Biosciences Holdings, Inc.",58236393.0,60.91,3547178698.0,True
863436,BHE,BENCHMARK ELECTRONICS INC,35919933.0,98.67,3544219789.0,True
1840502,TBLA,Taboola.com Ltd.,336208207.0,10.5,3530186174.0,False
1643303,NNDM,Nano Dimension Ltd.,210839011.0,16.72,3525228264.0,False
1838406,BKV,BKV Corp,109437830.0,32.16,3519520613.0,False
1476765,GBDC,"GOLUB CAPITAL BDC, Inc.",259651589.0,13.546,3517240425.0,False
1573221,REAL,"TheRealReal, Inc.",121671115.0,28.9,3516295224.0,False
1768224,ARCT,Arcturus Therapeutics Holdings Inc.,28423069.0,123.66,3514796713.0,False
1070985,CXW,"CoreCivic, Inc.",98893489.0,35.54,3514674599.0,True
1262976,CMPR,CIMPRESS plc,24349476.0,144.29,3513385892.0,False
104918,AVA,AVISTA CORP,83752830.0,41.8941,3508749435.0,True
1714174,BUR,Burford Capital Ltd,219584503.0,15.9748,3507818519.0,False
1350653,ATEC,"Alphatec Holdings, Inc.",154451076.0,22.68,3502950404.0,False
21535,COHU,COHU INC,47338433.0,73.91,3498783583.0,True
878518,TGB,Trekor Metals Ltd,361099176.0,9.68,3495440024.0,False
1770450,XRX,Xerox Holdings Corp,131314511.0,26.5516,3486610370.0,False
1873529,KLC,"KinderCare Learning Companies, Inc.",118517033.0,29.41,3485585941.0,False
1857154,DNUT,"Krispy Kreme, Inc.",173500000.0,20.0542,3479403700.0,False
730708,SBCF,SEACOAST BANKING CORP OF FLORIDA,96822799.0,35.9302,3478862533.0,True
1697851,REKR,"Rekor Systems, Inc.",137636495.0,25.23,3472568769.0,False
887359,VCEL,Vericel Corp,51206614.0,67.81,3472320495.0,True
25743,TXMD,"TherapeuticsMD, Inc.",11574362.0,299.5,3466521419.0,False
1737706,SDRL,SEADRILL Ltd,62541443.0,55.34,3461043456.0,False
1748824,AAMI,Acadian Asset Management Inc.,35490128.0,97.2043,3449793049.0,True
1904856,EFXT,Enerflex Ltd.,121801779.0,28.3182,3449207138.0,False
1951070,MH,"McGraw Hill, Inc.",191308814.0,17.99,3441645564.0,False
1547903,NMIH,"NMI Holdings, Inc.",75217851.0,45.71,3438207969.0,True
1831979,SDST,Stardust Power Inc.,14049388.0,244.7,3437885244.0,False
1789972,CGEM,"Cullinan Therapeutics, Inc.",64354694.0,53.42,3437827753.0,False
1106861,CSDX,CS DIAGNOSTICS CORP.,137340200.0,25.0,3433505000.0,False
1530804,TROX,Tronox Holdings plc,159700029.0,21.4782,3430069163.0,False
1169770,BANC,"BANC OF CALIFORNIA, INC.",157950529.0,21.6881,3425646868.0,True
1835654,INVZ,Innoviz Technologies Ltd.,214090980.0,16.0,3425455680.0,False
1949478,DTCKF,DAVIS COMMODITIES Ltd,24500625.0,139.6,3420287250.0,False
1340677,SVM,SILVERCORP METALS INC,217736326.0,15.6935,3417045032.0,False
1867096,XERS,"Xeris Biopharma Holdings, Inc.",182320306.0,18.74,3416682534.0,False
1013934,STRA,"Strategic Education, Inc.",22207559.0,153.8266,3416113295.0,True
1743725,GDYN,"GRID DYNAMICS HOLDINGS, INC.",81126881.0,42.08,3413819152.0,False
1620737,OGI,ORGANIGRAM GLOBAL INC.,108585492.0,31.4,3409584449.0,False
1282631,NLST,NETLIST INC,349583129.0,9.75,3408435508.0,False
1280784,HTGC,"Hercules Capital, Inc.",187164000.0,18.2007,3406515815.0,False
1776111,MBX,"MBX Biosciences, Inc.",48160096.0,70.7,3404918787.0,False
1022652,INSG,INSEEGO CORP.,16420592.0,206.8,3395778426.0,False
1750704,HAWK,"HawkEye 360, Inc.",97965552.0,34.66,3395486032.0,False
107140,WLY,"JOHN WILEY & SONS, INC.",60884591.0,55.72,3392489411.0,True
1496690,BCRD,"BlueOne Technologies, Inc.",14428865.0,235.0,3390783275.0,False
1510593,XNET,Xunlei Ltd,314277001.0,10.78,3387906071.0,False
1784535,PRCH,"Porch Group, Inc.",131832044.0,25.66,3382810249.0,False
1408443,MIST,Milestone Pharmaceuticals Inc.,124497980.0,27.15,3380120157.0,False
1564902,PRKS,United Parks & Resorts Inc.,45341309.0,74.44,3375207042.0,True
1780731,EPOW,E-Power Inc.,25361550.0,133.0,3373086150.0,False
2096997,KLRA,"Kailera Therapeutics, Inc.",129643676.0,26.0,3370735576.0,False
46195,BOH,BANK OF HAWAII CORP,39450396.0,85.0725,3356143814.0,True
1020859,UNFI,UNITED NATURAL FOODS INC,60317084.0,55.61,3354233041.0,True
1871509,PTLO,Portillo's Inc.,61794622.0,54.22,3350504405.0,False
1899287,AMPX,"Amprius Technologies, Inc.",146080618.0,22.91,3346706958.0,False
1819574,BARK,"Bark, Inc.",9033457.0,370.0,3342379090.0,False
107140,WLYB,"JOHN WILEY & SONS, INC.",60884591.0,54.73,3332213665.0,False
826675,DX,DYNEX CAPITAL INC,247429551.0,13.4598,3330352271.0,False
1019034,BKYI,BIO KEY INTERNATIONAL INC,1436344.0,2318.3999,3330019786.0,False
1649752,NMG,Nouveau Monde Graphite Inc.,160761539.0,20.7,3327763857.0,False
1060822,CRI,CARTERS INC,36711185.0,90.3314,3316172737.0,True
1570937,PREM,Premier Air Charter Holdings Inc.,280848293.0,11.8,3314009857.0,False
1356576,SUPN,"SUPERNUS PHARMACEUTICALS, INC.",58127013.0,57.0,3313239741.0,True
1124105,GYRE,"GYRE THERAPEUTICS, INC.",111509849.0,29.68,3309612318.0,False
19745,CPK,CHESAPEAKE UTILITIES CORP,24106455.0,137.1391,3305937543.0,True
1640384,PWCM,"POWERCOMPUTE, INC.",1794135.0,1837.5,3296723062.0,False
771497,ABM,ABM INDUSTRIES INC /DE/,58614592.0,56.1768,3292780212.0,True
910329,MED,MEDIFAST INC,11180703.0,294.2645,3290083978.0,False
1699382,PMVP,"PMV Pharmaceuticals, Inc.",53458058.0,61.51,3288205148.0,False
1654795,BBUC,Brookfield Business Corp,87720678.0,37.4049,3281183189.0,False
1295401,TBBK,"Bancorp, Inc.",40786809.0,80.34,3276812235.0,True
1892316,LDDD,Longduoduo Co Ltd,30015036.0,109.0,3271638924.0,False
886744,GERN,GERON CORP,642473409.0,5.09,3270189652.0,False
1178970,PFS,PROVIDENT FINANCIAL SERVICES INC,130422618.0,25.0374,3265443256.0,True
1958086,CLB,Core Laboratories Inc. /DE/,45884542.0,71.1319,3263854653.0,False
1078075,NTCT,NETSCOUT SYSTEMS INC,72707312.0,44.84,3260195870.0,True
55242,KMT,KENNAMETAL INC,76219022.0,42.7641,3259437879.0,True
1630805,BW,"Babcock & Wilcox Enterprises, Inc.",148965066.0,21.85,3254886692.0,False
1396814,PCRX,"Pacira BioSciences, Inc.",39861886.0,81.64,3254324373.0,True
31235,KODK,EASTMAN KODAK CO,97900000.0,33.2,3250280000.0,False
943535,WHEN,"WORLD HEALTH ENERGY HOLDINGS, INC.",550834347495.0,0.0059,3249922650.0,False
1619856,CRBU,"Caribou Biosciences, Inc.",107207513.0,30.29,3247315569.0,False
1504461,NGL-PC,NGL Energy Partners LP,124814289.0,26.0,3245171514.0,False
810136,PLAB,PHOTRONICS INC,58997167.0,54.96,3242484298.0,True
108516,WOR,"WORTHINGTON ENTERPRISES, INC.",48934416.0,66.2466,3241738683.0,True
1997859,WBTN,WEBTOON Entertainment Inc.,135711070.0,23.85,3236709020.0,False
854775,DGII,DIGI INTERNATIONAL INC,37948123.0,85.24,3234698005.0,True
1844862,SLDP,"Solid Power, Inc.",228181212.0,14.17,3233327774.0,False
1620463,LONA,"LeonaBio, Inc.",9421663.0,343.0,3231630409.0,False
880807,AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/,48442143.0,66.68,3230122095.0,False
1840780,LOCL,Local Bounti Corporation/DE,23380119.0,138.06,3227859229.0,False
1490281,GRPN,"Groupon, Inc.",40665296.0,79.2,3220691443.0,False
1067294,CBRL,"CRACKER BARREL OLD COUNTRY STORE, INC",22351460.0,144.053,3219794867.0,True
1815776,LENZ,"LENZ Therapeutics, Inc.",31420343.0,102.3903,3217138346.0,False
1286973,USAS,Americas Gold & Silver Corp,320418782.0,10.03,3213800383.0,False
1318885,DSX-PB,DIANA SHIPPING INC.,115787434.0,27.75,3213101294.0,False
1612720,NEXT,NextDecade Corp,266185433.0,12.0,3194225196.0,False
1539638,TFIN,"Triumph Financial, Inc.",23894537.0,133.63,3193026979.0,True
1163739,NBR,NABORS INDUSTRIES LTD,15961327.0,200.02,3192584627.0,False
1552797,DKL,"Delek Logistics Partners, LP",53197301.0,60.0,3191838060.0,False
1738827,KLXE,"KLX Energy Services Holdings, Inc.",21273059.0,150.0,3190958850.0,False
1854270,SNTI,"Senti Biosciences Holdings, Inc.",31144754.0,102.4,3189222810.0,False
2115119,CLBK,"Columbia Financial, Inc./MD/",269545135.0,11.82,3186023496.0,False
811596,KALU,KAISER ALUMINUM CORP,16349092.0,194.7959,3184736090.0,True
1855644,ZURA,Zura Bio Ltd,95829137.0,33.21,3182485640.0,False
1599617,DNOW,DNOW Inc.,180785891.0,17.59,3180023823.0,True
1879016,IE,Ivanhoe Electric Inc.,159590259.0,19.92,3179037959.0,False
1558740,WNLV,Winvest Group Ltd,116494283.0,27.25,3174469212.0,False
110471,WWW,WOLVERINE WORLD WIDE INC /DE/,82066339.0,38.6346,3170600181.0,True
2032966,TIC,"TIC Solutions, Inc.",218220356.0,14.49,3162012958.0,False
1854078,MMTZF,MindMaze Therapeutics Holding SA,12540439.0,252.0,3160190628.0,False
